로트번호,시각,설비호기,교대조,건조_ZONE1_TEMP,건조_ZONE2_TEMP,프레스_1호기_압력,코팅_로딩_mg_cm2,전극_밀도,화성_3단계_CV_전압,NMP_투입비,에이징_시간_h,판정
LOT-2026-1248,2026-08-07 07:30:00,3호기,주간,130.1,115.7,1476.0,22.16,3.535,4.185,0.419,36.1,양품
LOT-2026-1248,2026-08-07 07:33:00,4호기,주간,132.7,116.5,1431.0,21.45,3.497,4.181,0.397,48.7,양품
LOT-2026-1248,2026-08-07 07:36:00,1호기,주간,127.0,115.3,1439.0,22.25,3.492,4.208,0.465,23.3,양품
LOT-2026-1248,2026-08-07 07:39:00,2호기,주간,132.7,120.6,1452.0,22.77,3.5,4.202,0.396,23.7,불량
LOT-2026-1248,2026-08-07 07:42:00,3호기,주간,128.0,116.3,1333.0,22.44,3.456,4.194,0.43,36.0,불량
LOT-2026-1248,2026-08-07 07:45:00,4호기,주간,134.0,115.7,1423.0,22.34,3.422,4.186,0.428,23.1,불량
LOT-2026-1248,2026-08-07 07:48:00,1호기,주간,132.9,112.4,1427.0,22.17,3.476,4.187,0.41,23.5,양품
LOT-2026-1248,2026-08-07 07:51:00,2호기,주간,131.3,115.8,1492.0,22.41,3.503,4.189,0.399,24.6,양품
LOT-2026-1248,2026-08-07 07:54:00,3호기,주간,132.1,115.2,1489.0,22.34,3.512,4.171,0.453,23.5,양품
LOT-2026-1248,2026-08-07 07:57:00,4호기,주간,131.9,114.6,1564.0,21.56,3.471,4.211,0.411,48.2,양품
LOT-2026-1249,2026-08-07 08:00:00,1호기,주간,129.4,120.0,1356.0,21.78,3.49,4.203,0.437,48.3,양품
LOT-2026-1249,2026-08-07 08:03:00,2호기,주간,127.7,120.5,1673.0,21.32,3.485,4.175,0.433,48.1,양품
LOT-2026-1249,2026-08-07 08:06:00,3호기,주간,130.0,116.4,1394.0,20.94,3.44,4.2,0.419,24.3,양품
LOT-2026-1249,2026-08-07 08:09:00,4호기,주간,129.8,117.5,1495.0,21.04,3.465,4.181,0.375,24.1,양품
LOT-2026-1249,2026-08-07 08:12:00,1호기,주간,130.9,117.6,1387.0,21.51,3.446,4.178,0.43,47.6,양품
LOT-2026-1249,2026-08-07 08:15:00,2호기,주간,131.5,122.4,1486.0,21.25,3.495,4.193,0.418,36.3,양품
LOT-2026-1249,2026-08-07 08:18:00,3호기,주간,131.8,120.8,1476.0,21.34,3.53,4.184,0.429,23.4,양품
LOT-2026-1249,2026-08-07 08:21:00,4호기,주간,132.3,118.8,1397.0,19.86,3.471,4.18,0.45,48.4,불량
LOT-2026-1249,2026-08-07 08:24:00,1호기,주간,130.5,115.6,1463.0,20.64,3.517,4.197,0.4,37.0,양품
LOT-2026-1249,2026-08-07 08:27:00,2호기,주간,129.2,116.1,1398.0,21.55,3.499,4.199,0.431,24.3,양품
LOT-2026-1249,2026-08-07 08:30:00,3호기,주간,130.5,114.9,1361.0,20.76,3.481,4.192,0.413,23.2,양품
LOT-2026-1249,2026-08-07 08:33:00,4호기,주간,130.7,118.7,1508.0,21.26,3.406,4.191,0.467,24.3,양품
LOT-2026-1249,2026-08-07 08:36:00,1호기,주간,129.5,121.2,1401.0,20.5,3.487,4.181,0.42,47.3,양품
LOT-2026-1249,2026-08-07 08:39:00,2호기,주간,132.5,116.8,1501.0,19.62,3.517,4.193,0.379,48.2,불량
LOT-2026-1249,2026-08-07 08:42:00,3호기,주간,128.2,116.7,1439.0,20.67,3.501,4.2,0.413,24.6,양품
LOT-2026-1249,2026-08-07 08:45:00,4호기,주간,133.5,119.9,1431.0,20.15,3.454,4.195,0.44,23.6,불량
LOT-2026-1249,2026-08-07 08:48:00,1호기,주간,130.2,117.6,1559.0,20.84,3.474,4.191,0.465,24.5,양품
LOT-2026-1249,2026-08-07 08:51:00,2호기,주간,131.6,115.1,1457.0,20.89,3.389,4.2,0.432,23.9,양품
LOT-2026-1249,2026-08-07 08:54:00,3호기,주간,129.6,117.5,1360.0,21.75,3.506,4.2,0.436,23.9,양품
LOT-2026-1249,2026-08-07 08:57:00,4호기,주간,132.7,116.2,1432.0,20.32,3.484,4.203,0.427,48.0,양품
LOT-2026-1249,2026-08-07 09:00:00,1호기,주간,130.5,117.4,1496.0,19.77,3.469,4.202,0.443,47.6,불량
LOT-2026-1249,2026-08-07 09:03:00,2호기,주간,132.8,119.7,1452.0,21.56,3.454,4.19,0.422,24.5,양품
LOT-2026-1249,2026-08-07 09:06:00,3호기,주간,130.0,110.8,1412.0,20.79,3.476,4.177,0.46,47.9,양품
LOT-2026-1249,2026-08-07 09:09:00,4호기,주간,131.0,116.9,1447.0,22.63,3.495,4.202,0.408,35.8,불량
LOT-2026-1249,2026-08-07 09:12:00,1호기,주간,129.6,117.2,1497.0,21.44,3.451,4.184,0.448,47.7,양품
LOT-2026-1249,2026-08-07 09:15:00,2호기,주간,132.6,116.8,1417.0,21.44,3.443,4.185,0.388,47.2,양품
LOT-2026-1249,2026-08-07 09:18:00,3호기,주간,132.5,117.6,1409.0,19.98,3.413,4.21,0.418,24.7,불량
LOT-2026-1249,2026-08-07 09:21:00,4호기,주간,132.2,122.1,1539.0,20.57,3.442,4.191,0.396,35.4,양품
LOT-2026-1249,2026-08-07 09:24:00,1호기,주간,132.0,121.6,1553.0,20.35,3.501,4.206,0.452,36.6,양품
LOT-2026-1249,2026-08-07 09:27:00,2호기,주간,130.0,118.5,1409.0,20.91,3.503,4.197,0.422,23.6,양품
LOT-2026-1249,2026-08-07 09:30:00,3호기,주간,132.1,119.3,1446.0,21.22,3.533,4.181,0.367,23.6,양품
LOT-2026-1249,2026-08-07 09:33:00,4호기,주간,128.0,117.1,1322.0,20.43,3.429,4.182,0.406,23.8,양품
LOT-2026-1249,2026-08-07 09:36:00,1호기,주간,133.6,114.3,1494.0,21.1,3.414,4.203,0.42,47.1,양품
LOT-2026-1249,2026-08-07 09:39:00,2호기,주간,130.0,117.4,1428.0,20.61,3.418,4.182,0.449,35.8,양품
LOT-2026-1249,2026-08-07 09:42:00,3호기,주간,130.9,119.1,1446.0,21.52,3.421,4.195,0.406,35.6,양품
LOT-2026-1249,2026-08-07 09:45:00,4호기,주간,130.7,122.4,1444.0,21.01,3.485,4.195,0.392,47.8,불량
LOT-2026-1249,2026-08-07 09:48:00,1호기,주간,132.3,120.3,1569.0,22.14,3.521,4.204,0.407,23.7,양품
LOT-2026-1249,2026-08-07 09:51:00,2호기,주간,129.0,116.7,1426.0,21.0,3.485,4.211,0.439,23.9,양품
LOT-2026-1249,2026-08-07 09:54:00,3호기,주간,133.4,117.6,1465.0,20.94,3.404,4.203,0.441,24.1,양품
LOT-2026-1249,2026-08-07 09:57:00,4호기,주간,131.9,117.5,1403.0,21.79,3.518,4.185,0.416,47.8,양품
LOT-2026-1250,2026-08-07 10:00:00,1호기,주간,126.7,117.5,1350.0,21.1,3.573,4.2,0.411,22.7,양품
LOT-2026-1250,2026-08-07 10:03:00,2호기,주간,131.0,115.3,1495.0,21.06,3.543,4.198,0.436,24.2,양품
LOT-2026-1250,2026-08-07 10:06:00,3호기,주간,129.1,119.5,1417.0,21.63,3.512,4.191,0.441,36.1,양품
LOT-2026-1250,2026-08-07 10:09:00,4호기,주간,130.1,115.9,1459.0,20.85,3.46,4.206,0.433,24.6,양품
LOT-2026-1250,2026-08-07 10:12:00,1호기,주간,131.6,118.1,1542.0,21.03,3.569,4.198,0.407,24.7,양품
LOT-2026-1250,2026-08-07 10:15:00,2호기,주간,131.5,120.0,1412.0,21.69,3.499,4.183,0.428,36.1,양품
LOT-2026-1250,2026-08-07 10:18:00,3호기,주간,128.0,117.1,1489.0,21.4,3.471,4.188,0.407,23.9,양품
LOT-2026-1250,2026-08-07 10:21:00,4호기,주간,130.2,120.3,1549.0,21.16,3.464,4.2,0.437,23.6,양품
LOT-2026-1250,2026-08-07 10:24:00,1호기,주간,133.8,116.1,1511.0,20.58,3.394,4.178,0.418,23.8,불량
LOT-2026-1250,2026-08-07 10:27:00,2호기,주간,130.6,114.3,1414.0,20.23,3.505,4.197,0.431,35.9,양품
LOT-2026-1250,2026-08-07 10:30:00,3호기,주간,130.4,118.1,1498.0,21.49,3.529,4.192,0.437,47.6,양품
LOT-2026-1250,2026-08-07 10:33:00,4호기,주간,126.8,117.7,1518.0,21.32,3.452,4.188,0.412,47.5,양품
LOT-2026-1250,2026-08-07 10:36:00,1호기,주간,131.5,119.0,1511.0,21.88,3.522,4.185,0.421,24.1,양품
LOT-2026-1250,2026-08-07 10:39:00,2호기,주간,131.8,118.7,1349.0,21.34,3.499,4.189,0.397,47.5,양품
LOT-2026-1250,2026-08-07 10:42:00,3호기,주간,132.4,116.1,1420.0,21.59,3.495,4.184,0.445,24.4,양품
LOT-2026-1250,2026-08-07 10:45:00,4호기,주간,131.8,115.5,1364.0,21.71,3.445,4.185,0.403,23.9,양품
LOT-2026-1250,2026-08-07 10:48:00,1호기,주간,129.1,117.3,1403.0,21.02,3.474,4.187,0.437,47.9,양품
LOT-2026-1250,2026-08-07 10:51:00,2호기,주간,129.7,115.4,1553.0,21.55,3.498,4.197,0.413,35.5,양품
LOT-2026-1250,2026-08-07 10:54:00,3호기,주간,131.6,116.7,1395.0,20.81,3.462,4.208,0.419,23.6,불량
LOT-2026-1250,2026-08-07 10:57:00,4호기,주간,132.3,118.7,1530.0,21.28,3.492,4.18,0.408,23.8,양품
LOT-2026-1250,2026-08-07 11:00:00,1호기,주간,130.3,118.2,1363.0,21.13,3.489,4.197,0.406,23.7,양품
LOT-2026-1250,2026-08-07 11:03:00,2호기,주간,129.9,119.6,1406.0,20.9,3.457,4.205,0.419,24.1,양품
LOT-2026-1250,2026-08-07 11:06:00,3호기,주간,130.4,117.9,1401.0,21.22,3.494,4.182,0.427,47.7,양품
LOT-2026-1250,2026-08-07 11:09:00,4호기,주간,130.8,121.9,1476.0,22.62,3.518,4.199,0.429,24.3,불량
LOT-2026-1250,2026-08-07 11:12:00,1호기,주간,130.2,115.1,1401.0,20.97,3.474,4.18,0.418,23.7,양품
LOT-2026-1250,2026-08-07 11:15:00,2호기,주간,132.2,116.5,1385.0,22.39,3.455,4.191,0.453,35.8,양품
LOT-2026-1250,2026-08-07 11:18:00,3호기,주간,130.4,117.5,1421.0,20.7,3.497,4.172,0.419,23.5,양품
LOT-2026-1250,2026-08-07 11:21:00,4호기,주간,131.1,120.0,1509.0,22.06,3.556,4.188,0.42,24.7,불량
LOT-2026-1250,2026-08-07 11:24:00,1호기,주간,131.9,116.8,1420.0,22.29,3.466,4.197,0.409,24.4,양품
LOT-2026-1250,2026-08-07 11:27:00,2호기,주간,126.4,114.6,1359.0,21.59,3.514,4.187,0.421,48.1,양품
LOT-2026-1250,2026-08-07 11:30:00,3호기,주간,131.7,118.4,1470.0,21.63,3.48,4.2,0.441,24.2,양품
LOT-2026-1250,2026-08-07 11:33:00,4호기,주간,131.8,118.1,1300.0,21.19,3.461,4.195,0.404,24.4,양품
LOT-2026-1250,2026-08-07 11:36:00,1호기,주간,128.0,113.2,1481.0,21.18,3.492,4.201,0.446,48.1,양품
LOT-2026-1250,2026-08-07 11:39:00,2호기,주간,130.8,120.1,1474.0,21.35,3.474,4.178,0.397,24.2,양품
LOT-2026-1250,2026-08-07 11:42:00,3호기,주간,130.5,118.9,1497.0,21.87,3.484,4.192,0.407,36.5,양품
LOT-2026-1250,2026-08-07 11:45:00,4호기,주간,131.5,120.7,1500.0,20.72,3.478,4.186,0.397,35.8,양품
LOT-2026-1250,2026-08-07 11:48:00,1호기,주간,132.8,117.8,1572.0,20.48,3.49,4.179,0.411,47.6,양품
LOT-2026-1250,2026-08-07 11:51:00,2호기,주간,128.0,116.9,1552.0,22.18,3.487,4.18,0.426,48.2,양품
LOT-2026-1250,2026-08-07 11:54:00,3호기,주간,129.5,117.2,1458.0,20.68,3.464,4.195,0.413,24.5,양품
LOT-2026-1250,2026-08-07 11:57:00,4호기,주간,130.6,120.3,1384.0,21.57,3.468,4.177,0.411,24.1,양품
LOT-2026-1251,2026-08-07 12:00:00,1호기,주간,130.6,117.7,1454.0,21.2,3.502,4.194,0.43,35.9,양품
LOT-2026-1251,2026-08-07 12:03:00,2호기,주간,130.2,115.2,1415.0,21.79,3.488,4.194,0.423,48.1,양품
LOT-2026-1251,2026-08-07 12:06:00,3호기,주간,130.7,119.5,1350.0,20.94,3.472,4.194,0.443,24.1,양품
LOT-2026-1251,2026-08-07 12:09:00,4호기,주간,133.6,117.7,1377.0,20.89,3.485,4.193,0.424,47.4,양품
LOT-2026-1251,2026-08-07 12:12:00,1호기,주간,131.1,119.5,1512.0,21.68,3.47,4.194,0.442,36.1,양품
LOT-2026-1251,2026-08-07 12:15:00,2호기,주간,133.3,118.0,1430.0,21.12,3.532,4.186,0.41,35.9,양품
LOT-2026-1251,2026-08-07 12:18:00,3호기,주간,130.4,115.4,1440.0,20.84,3.466,4.177,0.391,36.0,불량
LOT-2026-1251,2026-08-07 12:21:00,4호기,주간,129.7,117.6,1524.0,21.19,3.451,4.191,0.409,48.5,양품
LOT-2026-1251,2026-08-07 12:24:00,1호기,주간,127.0,118.0,1472.0,20.52,3.477,4.188,0.415,36.3,양품
LOT-2026-1251,2026-08-07 12:27:00,2호기,주간,131.4,114.0,1454.0,20.89,3.479,4.187,0.447,47.9,불량
LOT-2026-1251,2026-08-07 12:30:00,3호기,주간,130.9,114.3,1527.0,21.15,3.554,4.182,0.427,47.7,양품
LOT-2026-1251,2026-08-07 12:33:00,4호기,주간,127.0,118.9,1496.0,21.8,3.405,4.196,0.437,47.5,양품
LOT-2026-1251,2026-08-07 12:36:00,1호기,주간,132.2,120.2,1474.0,21.18,3.464,4.184,0.393,24.3,양품
LOT-2026-1251,2026-08-07 12:39:00,2호기,주간,130.1,117.7,1483.0,20.57,3.537,4.191,0.412,23.4,양품
LOT-2026-1251,2026-08-07 12:42:00,3호기,주간,132.2,113.7,1425.0,21.27,3.481,4.19,0.412,23.7,양품
LOT-2026-1251,2026-08-07 12:45:00,4호기,주간,129.9,118.6,1381.0,21.5,3.474,4.186,0.433,48.3,양품
LOT-2026-1251,2026-08-07 12:48:00,1호기,주간,132.3,117.0,1431.0,21.65,3.54,4.188,0.392,35.3,양품
LOT-2026-1251,2026-08-07 12:51:00,2호기,주간,129.1,118.2,1440.0,20.89,3.56,4.209,0.462,48.2,양품
LOT-2026-1251,2026-08-07 12:54:00,3호기,주간,131.7,117.4,1397.0,21.39,3.456,4.212,0.401,23.5,양품
LOT-2026-1251,2026-08-07 12:57:00,4호기,주간,133.2,116.2,1513.0,21.43,3.511,4.194,0.412,35.9,양품
LOT-2026-1251,2026-08-07 13:00:00,1호기,주간,126.7,118.9,1381.0,21.27,3.422,4.19,0.411,24.6,양품
LOT-2026-1251,2026-08-07 13:03:00,2호기,주간,131.4,117.0,1500.0,20.95,3.538,4.183,0.432,48.0,양품
LOT-2026-1251,2026-08-07 13:06:00,3호기,주간,134.5,119.7,1374.0,21.53,3.48,4.201,0.416,35.6,양품
LOT-2026-1251,2026-08-07 13:09:00,4호기,주간,128.5,119.3,1447.0,21.93,3.444,4.182,0.389,24.9,양품
LOT-2026-1251,2026-08-07 13:12:00,1호기,주간,130.2,116.5,1573.0,21.23,3.438,4.206,0.44,24.0,양품
LOT-2026-1251,2026-08-07 13:15:00,2호기,주간,134.8,117.5,1365.0,20.91,3.527,4.203,0.417,35.9,양품
LOT-2026-1251,2026-08-07 13:18:00,3호기,주간,129.9,120.5,1319.0,21.52,3.507,4.191,0.424,36.0,양품
LOT-2026-1251,2026-08-07 13:21:00,4호기,주간,131.6,118.7,1432.0,21.45,3.601,4.212,0.441,22.7,양품
LOT-2026-1251,2026-08-07 13:24:00,1호기,주간,130.5,115.1,1456.0,21.2,3.458,4.188,0.428,24.0,양품
LOT-2026-1251,2026-08-07 13:27:00,2호기,주간,132.5,116.9,1412.0,20.47,3.431,4.181,0.439,35.5,양품
LOT-2026-1251,2026-08-07 13:30:00,3호기,주간,132.5,117.9,1493.0,20.64,3.488,4.19,0.436,48.3,양품
LOT-2026-1251,2026-08-07 13:33:00,4호기,주간,132.4,130.9,1486.0,21.75,3.491,4.171,0.398,23.9,양품
LOT-2026-1251,2026-08-07 13:36:00,1호기,주간,128.4,116.9,1533.0,22.13,3.457,4.198,0.397,24.5,양품
LOT-2026-1251,2026-08-07 13:39:00,2호기,주간,130.3,118.4,1480.0,21.09,3.527,4.197,0.451,36.3,불량
LOT-2026-1251,2026-08-07 13:42:00,3호기,주간,130.2,120.4,1538.0,21.14,3.521,4.185,0.415,23.2,양품
LOT-2026-1251,2026-08-07 13:45:00,4호기,주간,128.2,120.3,1397.0,21.19,3.455,4.177,0.424,47.7,양품
LOT-2026-1251,2026-08-07 13:48:00,1호기,주간,129.5,114.5,1369.0,21.54,3.484,4.192,0.43,35.8,양품
LOT-2026-1251,2026-08-07 13:51:00,2호기,주간,129.9,116.8,1436.0,21.44,3.468,4.181,0.428,36.8,양품
LOT-2026-1251,2026-08-07 13:54:00,3호기,주간,130.9,115.5,1417.0,20.8,3.606,4.195,0.411,47.4,불량
LOT-2026-1251,2026-08-07 13:57:00,4호기,주간,128.7,115.8,1494.0,21.34,3.479,4.182,0.4,24.1,양품
LOT-2026-1252,2026-08-07 14:00:00,1호기,주간,132.7,116.2,1433.0,21.09,3.453,4.171,0.431,47.2,양품
LOT-2026-1252,2026-08-07 14:03:00,2호기,주간,131.0,117.2,1393.0,21.75,3.515,4.196,0.43,24.1,양품
LOT-2026-1252,2026-08-07 14:06:00,3호기,주간,129.2,117.5,1483.0,22.06,3.485,4.197,0.451,47.7,양품
LOT-2026-1252,2026-08-07 14:09:00,4호기,주간,132.7,118.3,1442.0,21.53,3.47,4.178,0.409,23.3,양품
LOT-2026-1252,2026-08-07 14:12:00,1호기,주간,132.7,117.7,1367.0,21.0,3.496,4.201,0.416,23.8,양품
LOT-2026-1252,2026-08-07 14:15:00,2호기,주간,132.4,119.3,1475.0,20.85,3.547,4.185,0.426,47.6,양품
LOT-2026-1252,2026-08-07 14:18:00,3호기,주간,132.2,118.5,1385.0,21.63,3.423,4.194,0.455,23.8,양품
LOT-2026-1252,2026-08-07 14:21:00,4호기,주간,131.5,115.8,1585.0,21.48,3.457,4.179,0.434,23.5,양품
LOT-2026-1252,2026-08-07 14:24:00,1호기,주간,128.9,118.6,1458.0,21.96,3.453,4.191,0.424,35.2,양품
LOT-2026-1252,2026-08-07 14:27:00,2호기,주간,132.4,114.6,1397.0,22.3,3.503,4.186,0.405,24.0,양품
LOT-2026-1252,2026-08-07 14:30:00,3호기,주간,130.5,117.6,1383.0,21.23,3.531,4.201,0.457,36.5,양품
LOT-2026-1252,2026-08-07 14:33:00,4호기,주간,132.8,123.3,1423.0,21.77,3.528,4.201,0.442,47.7,양품
LOT-2026-1252,2026-08-07 14:36:00,1호기,주간,131.8,120.2,1454.0,21.24,3.479,4.198,0.422,47.6,양품
LOT-2026-1252,2026-08-07 14:39:00,2호기,주간,130.8,116.4,1420.0,21.5,3.428,4.185,0.436,47.5,양품
LOT-2026-1252,2026-08-07 14:42:00,3호기,주간,129.6,117.8,1469.0,22.12,3.435,4.185,0.425,35.4,양품
LOT-2026-1252,2026-08-07 14:45:00,4호기,주간,133.6,117.6,1422.0,20.53,3.527,4.198,0.395,23.2,양품
LOT-2026-1252,2026-08-07 14:48:00,1호기,주간,127.9,120.1,1466.0,22.06,3.544,4.168,0.409,24.6,양품
LOT-2026-1252,2026-08-07 14:51:00,2호기,주간,131.2,119.2,1417.0,21.72,3.529,4.19,0.465,24.1,양품
LOT-2026-1252,2026-08-07 14:54:00,3호기,주간,130.2,116.2,1429.0,21.32,3.511,4.191,0.432,47.6,양품
LOT-2026-1252,2026-08-07 14:57:00,4호기,주간,127.7,115.1,1460.0,22.16,3.502,4.201,0.429,35.4,양품
LOT-2026-1252,2026-08-07 14:57:00,1호기,주간,132.5,124.0,1412.0,21.35,3.477,4.186,0.413,35.9,양품
LOT-2026-1252,2026-08-07 14:57:00,2호기,주간,128.9,114.8,1457.0,21.5,3.424,4.183,0.4,23.8,양품
LOT-2026-1252,2026-08-07 15:06:00,3호기,주간,130.8,115.1,1614.0,22.2,3.503,4.182,0.412,23.8,양품
LOT-2026-1252,2026-08-07 15:09:00,4호기,주간,129.0,115.2,1604.0,21.94,3.533,4.192,0.395,23.5,양품
LOT-2026-1252,2026-08-07 15:12:00,1호기,주간,132.3,118.6,1473.0,21.15,3.534,4.182,0.425,47.6,양품
LOT-2026-1252,2026-08-07 15:15:00,2호기,주간,130.3,117.0,1413.0,22.02,3.525,4.186,0.427,23.9,양품
LOT-2026-1252,2026-08-07 15:18:00,3호기,주간,132.4,118.9,1451.0,21.78,3.426,4.186,0.395,36.6,양품
LOT-2026-1252,2026-08-07 15:21:00,4호기,주간,131.8,117.0,1394.0,21.35,3.508,4.175,0.464,23.9,양품
LOT-2026-1252,2026-08-07 15:24:00,1호기,주간,133.5,118.6,1399.0,21.77,3.414,4.183,0.436,24.0,양품
LOT-2026-1252,2026-08-07 15:27:00,2호기,주간,130.1,116.6,1478.0,21.44,3.507,4.195,0.42,34.9,양품
LOT-2026-1252,2026-08-07 15:30:00,3호기,주간,135.0,116.5,1430.0,20.94,3.496,4.191,0.417,48.3,양품
LOT-2026-1252,2026-08-07 15:33:00,4호기,주간,130.5,119.2,1510.0,21.48,3.507,4.181,0.398,36.0,양품
LOT-2026-1252,2026-08-07 15:36:00,1호기,주간,132.1,116.0,1427.0,20.82,3.433,4.194,0.409,24.7,양품
LOT-2026-1252,2026-08-07 15:39:00,2호기,주간,130.3,121.5,1542.0,22.04,3.552,4.196,0.394,24.2,불량
LOT-2026-1252,2026-08-07 15:42:00,3호기,주간,131.2,118.0,1494.0,21.17,3.5,4.2,0.434,22.8,양품
LOT-2026-1252,2026-08-07 15:45:00,4호기,주간,132.6,116.0,1428.0,22.91,3.491,4.184,0.402,35.6,불량
LOT-2026-1252,2026-08-07 15:48:00,1호기,주간,128.6,115.2,1462.0,22.34,3.513,4.17,0.418,23.8,양품
LOT-2026-1252,2026-08-07 15:51:00,2호기,주간,129.0,116.9,1438.0,21.87,3.461,4.183,0.396,24.1,양품
LOT-2026-1252,2026-08-07 15:54:00,3호기,주간,132.7,118.1,1532.0,21.64,3.435,4.209,0.424,23.4,양품
LOT-2026-1252,2026-08-07 15:57:00,4호기,주간,133.0,117.1,1463.0,20.44,3.484,4.197,0.445,48.2,양품
LOT-2026-1253,2026-08-07 16:00:00,1호기,주간,134.2,111.5,1389.0,21.64,3.458,4.176,0.438,24.1,양품
LOT-2026-1253,2026-08-07 16:03:00,2호기,주간,129.5,117.4,1401.0,20.92,3.542,4.215,0.42,24.2,양품
LOT-2026-1253,2026-08-07 16:06:00,3호기,주간,133.2,119.6,1480.0,21.0,3.511,4.189,0.406,47.6,양품
LOT-2026-1253,2026-08-07 16:09:00,4호기,주간,131.2,117.9,1441.0,20.91,3.439,4.191,0.427,48.0,양품
LOT-2026-1253,2026-08-07 16:12:00,1호기,주간,128.0,114.2,1463.0,20.36,3.436,4.199,0.437,24.1,양품
LOT-2026-1253,2026-08-07 16:15:00,2호기,주간,133.1,116.9,1544.0,21.02,3.521,4.196,0.406,23.9,양품
LOT-2026-1253,2026-08-07 16:18:00,3호기,주간,129.6,118.2,1502.0,21.06,3.525,4.195,0.407,47.5,양품
LOT-2026-1253,2026-08-07 16:21:00,4호기,주간,131.2,119.6,1390.0,21.78,3.469,4.187,0.43,24.0,양품
LOT-2026-1253,2026-08-07 16:24:00,1호기,주간,129.3,115.6,1362.0,21.18,3.485,4.173,0.393,36.7,양품
LOT-2026-1253,2026-08-07 16:27:00,2호기,주간,133.2,116.0,1465.0,20.93,3.546,4.198,0.416,35.2,양품
LOT-2026-1253,2026-08-07 16:30:00,3호기,주간,129.5,116.0,1482.0,20.01,3.453,4.186,0.407,23.5,불량
LOT-2026-1253,2026-08-07 16:33:00,4호기,주간,132.9,118.0,1435.0,21.46,3.464,4.182,0.437,24.2,양품
LOT-2026-1253,2026-08-07 16:36:00,1호기,주간,131.0,115.1,1450.0,21.37,3.396,4.191,0.413,47.1,양품
LOT-2026-1253,2026-08-07 16:39:00,2호기,주간,130.7,115.5,1432.0,21.3,3.534,4.202,0.43,36.3,양품
LOT-2026-1253,2026-08-07 16:42:00,3호기,주간,130.2,114.3,1516.0,21.36,3.453,4.197,0.417,24.0,양품
LOT-2026-1253,2026-08-07 16:45:00,4호기,주간,129.6,115.7,1509.0,20.95,3.39,4.189,0.442,35.7,양품
LOT-2026-1253,2026-08-07 16:48:00,1호기,주간,127.4,117.2,1419.0,20.53,3.455,4.181,0.392,35.4,양품
LOT-2026-1253,2026-08-07 16:51:00,2호기,주간,131.7,119.3,1445.0,21.63,3.442,4.189,0.402,23.6,양품
LOT-2026-1253,2026-08-07 16:54:00,3호기,주간,133.1,116.7,1451.0,20.89,3.431,4.185,0.422,47.8,양품
LOT-2026-1253,2026-08-07 16:57:00,4호기,주간,127.9,121.6,1355.0,20.39,3.499,4.183,0.461,23.9,양품
LOT-2026-1253,2026-08-07 17:00:00,1호기,주간,131.6,114.9,1468.0,20.41,3.457,4.195,0.394,24.4,양품
LOT-2026-1253,2026-08-07 17:03:00,2호기,주간,131.3,121.3,1403.0,20.94,3.429,4.19,0.454,23.3,양품
LOT-2026-1253,2026-08-07 17:06:00,3호기,주간,132.8,121.3,1539.0,21.64,3.519,4.188,0.42,36.3,양품
LOT-2026-1253,2026-08-07 17:09:00,4호기,주간,133.1,117.7,1446.0,20.31,3.491,4.195,0.416,47.5,양품
LOT-2026-1253,2026-08-07 17:12:00,1호기,주간,131.1,117.6,1553.0,20.58,3.472,4.174,0.41,47.9,양품
LOT-2026-1253,2026-08-07 17:15:00,2호기,주간,133.2,119.1,1396.0,20.85,3.437,4.181,0.426,24.5,양품
LOT-2026-1253,2026-08-07 17:18:00,3호기,주간,130.4,117.8,1433.0,21.16,3.435,4.177,0.408,48.0,양품
LOT-2026-1253,2026-08-07 17:21:00,4호기,주간,132.0,116.1,1395.0,19.5,3.434,4.194,0.409,48.3,불량
LOT-2026-1253,2026-08-07 17:24:00,1호기,주간,132.9,113.5,1440.0,21.6,3.504,4.194,0.424,23.4,양품
LOT-2026-1253,2026-08-07 17:27:00,2호기,주간,129.9,118.1,1441.0,20.83,3.429,4.209,0.444,24.1,양품
LOT-2026-1253,2026-08-07 17:30:00,3호기,주간,133.7,121.5,1428.0,21.44,3.442,4.167,0.421,24.1,양품
LOT-2026-1253,2026-08-07 17:33:00,4호기,주간,130.0,112.4,1355.0,21.71,3.46,4.188,0.432,48.7,양품
LOT-2026-1253,2026-08-07 17:36:00,1호기,주간,131.9,118.5,1460.0,20.93,3.463,4.204,0.429,24.5,불량
LOT-2026-1253,2026-08-07 17:39:00,2호기,주간,130.9,119.1,1488.0,20.82,3.47,4.195,0.408,47.9,양품
LOT-2026-1253,2026-08-07 17:42:00,3호기,주간,131.2,116.3,1427.0,21.96,3.426,4.187,0.42,48.2,양품
LOT-2026-1253,2026-08-07 17:45:00,4호기,주간,127.9,120.7,1370.0,21.06,3.505,4.175,0.411,24.1,양품
LOT-2026-1253,2026-08-07 17:48:00,1호기,주간,131.5,114.7,1412.0,20.41,3.54,4.204,0.402,36.6,불량
LOT-2026-1253,2026-08-07 17:51:00,2호기,주간,131.5,121.7,1329.0,20.89,3.459,4.182,0.404,23.9,양품
LOT-2026-1253,2026-08-07 17:54:00,3호기,주간,130.3,119.5,1490.0,21.99,3.5,4.195,0.437,35.6,양품
LOT-2026-1253,2026-08-07 17:57:00,4호기,주간,127.6,117.0,1448.0,20.56,3.48,4.196,0.414,48.2,양품
